subName,problemName,start,end,duration,ob,subProb,problemNum,obNew,totalObjects,startn,durationn,endn,Event
Nachiket,Triangle,807855,808235,380,4,Nachiket-Triangle,NA,3,31,0.41354955755564726,1.9452603731009397e-4,0.41374408359295733,attention
Nachiket,Triangle,808255,808945,690,13,Nachiket-Triangle,NA,5,31,0.41375432180544736,3.532183309051706e-4,0.41410754013635254,attention
Nachiket,Triangle,808960,809560,600,2,Nachiket-Triangle,NA,2,31,0.41411521879572,3.0714637470014835e-4,0.4144223651704202,attention
Nachiket,Triangle,809580,814510,4930,48,Nachiket-Triangle,NA,16,31,0.41443260338291016,0.0025237193787862188,0.41695632276169636,attention
Nachiket,Triangle,814535,815265,730,4,Nachiket-Triangle,NA,3,31,0.4169691205273089,3.736947558851805e-4,0.41734281528319406,attention
Nachiket,Triangle,815280,816340,1060,45,Nachiket-Triangle,NA,13,31,0.4173504939425616,5.426252619702621e-4,0.4178931192045318,attention
Nachiket,Triangle,816360,817460,1100,48,Nachiket-Triangle,NA,16,31,0.41790335741702184,5.631016869502719e-4,0.4184664591039721,attention
Nachiket,Triangle,817470,818830,1360,2,Nachiket-Triangle,NA,2,31,0.41847157821021713,6.961984493203362e-4,0.41916777665953747,attention
Nachiket,Triangle,818850,820420,1570,48,Nachiket-Triangle,NA,16,31,0.41917801487202744,8.036996804653882e-4,0.41998171455249284,attention
Nachiket,Triangle,820455,820775,320,2,Nachiket-Triangle,NA,2,31,0.4199996314243504,1.6381139984007913e-4,0.42016344282419044,attention
Nachiket,Triangle,820785,862915,42130,48,Nachiket-Triangle,NA,16,31,0.42016856193043545,0.021566794610195415,0.44173535654063084,attention
Nachiket,Triangle,862920,875060,12140,49,Nachiket-Triangle,NA,17,31,0.44173791609375335,0.006214594981433002,0.44795251107518635,attention
Nachiket,Triangle,875070,876190,1120,45,Nachiket-Triangle,NA,13,31,0.44795763018143137,5.733398994402769e-4,0.4485309700808716,attention
Nachiket,Triangle,876200,877020,820,18,Nachiket-Triangle,NA,6,31,0.4485360891871166,4.1976671209020274e-4,0.44895585589920683,attention
Nachiket,Triangle,877030,878490,1460,45,Nachiket-Triangle,NA,13,31,0.44896097500545185,7.47389511770361e-4,0.44970836451722224,attention
Nachiket,Triangle,878510,879920,1410,18,Nachiket-Triangle,NA,6,31,0.4497186027297122,7.217939805453487e-4,0.45044039671025754,attention
Nachiket,Triangle,879935,880925,990,42,Nachiket-Triangle,2,7,31,0.45044807536962506,5.067915182552447e-4,0.45095486688788033,attention
Nachiket,Triangle,880940,882200,1260,43,Nachiket-Triangle,NA,11,31,0.4509625455472478,6.450073868703116e-4,0.45160755293411814,attention
Nachiket,Triangle,882230,883150,920,45,Nachiket-Triangle,NA,13,31,0.4516229102528531,4.7095777454022746e-4,0.4520938680273934,attention
Nachiket,Triangle,883160,884760,1600,43,Nachiket-Triangle,NA,11,31,0.4520989871336384,8.190569992003956e-4,0.45291804413283876,attention
Nachiket,Triangle,884770,889080,4310,45,Nachiket-Triangle,NA,13,31,0.45292316323908377,0.0022063347915960655,0.4551294980306798,attention
Nachiket,Triangle,889105,890215,1110,18,Nachiket-Triangle,NA,6,31,0.45514229579629234,5.682207931952745e-4,0.45571051658948764,attention
Nachiket,Triangle,890235,890755,520,13,Nachiket-Triangle,NA,5,31,0.4557207548019776,2.661935247401286e-4,0.45598694832671777,attention
Nachiket,Triangle,890765,892375,1610,8,Nachiket-Triangle,2,3,31,0.4559920674329627,8.241761054453981e-4,0.45681624353840816,attention
Nachiket,Triangle,892390,894020,1630,18,Nachiket-Triangle,NA,6,31,0.4568239221977756,8.344143179354031e-4,0.45765833651571103,attention
Nachiket,Triangle,894035,894735,700,13,Nachiket-Triangle,NA,5,31,0.45766601517507854,3.5833743715017307e-4,0.45802435261222874,attention
Nachiket,Triangle,894745,897185,2440,18,Nachiket-Triangle,NA,6,31,0.45802947171847375,0.0012490619237806033,0.45927853364225435,attention
Nachiket,Triangle,897205,900220,3015,45,Nachiket-Triangle,NA,13,31,0.4592887718547443,0.0015434105328682455,0.4608321823876126,attention
Nachiket,Triangle,899585,900405,820,4,Nachiket-Triangle,NA,3,31,0.4605071191410549,4.1976671209020274e-4,0.4609268858531451,attention
Nachiket,Triangle,900435,900675,240,8,Nachiket-Triangle,2,3,31,0.46094224317188015,1.2285854988005934e-4,0.4610651017217602,attention
Nachiket,Triangle,900685,901655,970,18,Nachiket-Triangle,NA,6,31,0.4610702208280052,4.965533057652398e-4,0.46156677413377045,attention
Nachiket,Triangle,901670,902950,1280,48,Nachiket-Triangle,NA,16,31,0.46157445279313797,6.552455993603165e-4,0.4622296983924983,attention
Nachiket,Triangle,902740,903910,1170,18,Nachiket-Triangle,NA,6,31,0.4621221971613532,5.989354306652893e-4,0.46272113259201847,attention
Nachiket,Triangle,903905,915745,11840,48,Nachiket-Triangle,NA,16,31,0.462718573038896,0.006061021794082928,0.46877959483297893,attention
Nachiket,Triangle,915765,918185,2420,45,Nachiket-Triangle,NA,13,31,0.46878983304546895,0.0012388237112905983,0.47002865675675953,attention
Nachiket,Triangle,918205,934165,15960,50,Nachiket-Triangle,NA,18,31,0.47003889496924955,0.008170093567023947,0.47820898853627347,attention
Nachiket,Triangle,934185,938885,4700,45,Nachiket-Triangle,NA,13,31,0.4782192267487635,0.002405979935151162,0.4806252066839146,attention
Nachiket,Triangle,938895,947955,9060,50,Nachiket-Triangle,NA,18,31,0.48063032579015963,0.00463791025797224,0.4852682360481319,attention
Nachiket,Triangle,947975,950395,2420,49,Nachiket-Triangle,NA,17,31,0.4852784742606219,0.0012388237112905983,0.4865172979719125,attention
Nachiket,Triangle,950415,954435,4020,45,Nachiket-Triangle,NA,13,31,0.4865275361844025,0.002057880710490994,0.4885854168948935,attention
Nachiket,Triangle,954455,956295,1840,18,Nachiket-Triangle,NA,6,31,0.4885956551073835,9.419155490804549e-4,0.48953757065646397,attention
Nachiket,Triangle,956305,957625,1320,45,Nachiket-Triangle,NA,13,31,0.4895426897627089,6.757220243403263e-4,0.4902184117870493,attention
Nachiket,Triangle,957645,958925,1280,42,Nachiket-Triangle,2,7,31,0.4902286499995393,6.552455993603165e-4,0.4908838955988996,attention
Nachiket,Triangle,958935,959435,500,45,Nachiket-Triangle,NA,13,31,0.4908890147051446,2.5595531225012364e-4,0.4911449700173947,attention
Nachiket,Triangle,959455,960335,880,42,Nachiket-Triangle,2,7,31,0.49115520822988473,4.504813495602176e-4,0.49160568957944495,attention
Nachiket,Triangle,960355,961225,870,45,Nachiket-Triangle,NA,13,31,0.49161592779193497,4.453622433152151e-4,0.4920612900352502,attention
Nachiket,Triangle,961240,961710,470,26,Nachiket-Triangle,NA,7,31,0.4920689686946177,2.405979935151162e-4,0.4923095666881328,attention
Nachiket,Triangle,961725,965185,3460,42,Nachiket-Triangle,2,7,31,0.49231724534750027,0.0017712107607708554,0.4940884561082711,attention
Nachiket,Triangle,965205,965765,560,43,Nachiket-Triangle,NA,11,31,0.49409869432076114,2.8666994972013845e-4,0.4943853642704813,attention
Nachiket,Triangle,965775,968785,3010,18,Nachiket-Triangle,NA,6,31,0.4943904833767263,0.0015408509797457442,0.495931334356472,attention
Nachiket,Triangle,968790,969830,1040,43,Nachiket-Triangle,NA,11,31,0.4959338939095945,5.323870494802572e-4,0.4964662809590748,attention
Nachiket,Triangle,969850,970580,730,18,Nachiket-Triangle,NA,6,31,0.4964765191715648,3.736947558851805e-4,0.49685021392745,attention
Nachiket,Triangle,970605,971325,720,43,Nachiket-Triangle,NA,11,31,0.49686301169306246,3.68575649640178e-4,0.4972315873427027,attention
Nachiket,Triangle,971345,976205,4860,18,Nachiket-Triangle,NA,6,31,0.49724182555519264,0.002487885635071202,0.4997297111902639,attention
Nachiket,Triangle,976225,978265,2040,13,Nachiket-Triangle,NA,5,31,0.49973994940275385,0.0010442976739805045,0.5007842470767344,attention
Nachiket,Triangle,978285,978625,340,4,Nachiket-Triangle,NA,3,31,0.5007944852892244,1.7404961233008406e-4,0.5009685349015545,attention
Nachiket,Triangle,978645,979185,540,6,Nachiket-Triangle,2,3,31,0.5009787731140445,2.764317372301335e-4,0.5012552048512746,attention
Nachiket,Triangle,979205,979605,400,4,Nachiket-Triangle,NA,3,31,0.5012654430637646,2.047642498000989e-4,0.5014702073135647,attention
Nachiket,Triangle,979625,981555,1930,43,Nachiket-Triangle,NA,11,31,0.5014804455260548,9.879875052854772e-4,0.5024684330313401,attention
Nachiket,Triangle,981570,982820,1250,18,Nachiket-Triangle,NA,6,31,0.5024761116907077,6.39888280625309e-4,0.503115999971333,attention
Nachiket,Triangle,982835,983825,990,43,Nachiket-Triangle,NA,11,31,0.5031236786307005,5.067915182552447e-4,0.5036304701489558,attention
Nachiket,Triangle,983840,984630,790,18,Nachiket-Triangle,NA,6,31,0.5036381488083232,4.044093933551953e-4,0.5040425582016784,attention
Nachiket,Triangle,985835,988405,2570,18,Nachiket-Triangle,NA,6,31,0.5046594105042013,0.0013156103049656355,0.5059750208091669,attention
Nachiket,Triangle,988420,990190,1770,43,Nachiket-Triangle,NA,11,31,0.5059826994685344,9.060818053654376e-4,0.5068887812738998,attention
Nachiket,Triangle,990205,993935,3730,18,Nachiket-Triangle,NA,6,31,0.5068964599332674,0.0019094266293859222,0.5088058865626532,attention
Nachiket,Triangle,993940,995370,1430,13,Nachiket-Triangle,NA,5,31,0.5088084461157758,7.320321930353536e-4,0.5095404783088111,attention
Nachiket,Triangle,995395,998375,2980,8,Nachiket-Triangle,2,3,31,0.5095532760744236,0.0015254936610107368,0.5110787697354343,attention
Nachiket,Triangle,998395,1001195,2800,18,Nachiket-Triangle,NA,6,31,0.5110890079479243,0.0014333497486006923,0.5125223576965251,attention
Nachiket,Triangle,1001205,1001875,670,8,Nachiket-Triangle,2,3,31,0.51252747680277,3.4298011841516564e-4,0.5128704569211853,attention
Nachiket,Triangle,1001890,1002240,350,6,Nachiket-Triangle,2,3,31,0.5128781355805527,1.7916871857508654e-4,0.5130573042991278,attention
Nachiket,Triangle,1002275,1004685,2410,18,Nachiket-Triangle,NA,6,31,0.5130752211709854,0.0012337046050455958,0.5143089257760309,attention
Nachiket,Triangle,1004700,1006040,1340,42,Nachiket-Triangle,2,7,31,0.5143166044353984,6.859602368303313e-4,0.5150025646722287,attention
Nachiket,Triangle,1006050,1012050,6000,18,Nachiket-Triangle,NA,6,31,0.5150076837784737,0.0030714637470014836,0.5180791475254752,attention
Nachiket,Triangle,1012070,1013480,1410,26,Nachiket-Triangle,NA,7,31,0.5180893857379653,7.217939805453487e-4,0.5188111797185105,attention
Nachiket,Triangle,1013495,1016595,3100,18,Nachiket-Triangle,NA,6,31,0.5188188583778781,0.0015869229359507665,0.5204057813138289,attention
Nachiket,Triangle,1016635,1017345,710,42,Nachiket-Triangle,2,7,31,0.5204262577388089,3.6345654339517555e-4,0.520789714282204,attention
Nachiket,Triangle,1017360,1018720,1360,18,Nachiket-Triangle,NA,6,31,0.5207973929415716,6.961984493203362e-4,0.5214935913908919,attention
Nachiket,Triangle,1018740,1019480,740,26,Nachiket-Triangle,NA,7,31,0.5215038296033819,3.78813862130183e-4,0.521882643465512,attention
Nachiket,Triangle,1019510,1020050,540,43,Nachiket-Triangle,NA,11,31,0.5218980007842471,2.764317372301335e-4,0.5221744325214772,attention
Nachiket,Triangle,1020060,1020810,750,42,Nachiket-Triangle,2,7,31,0.5221795516277222,3.8393296837518546e-4,0.5225634845960974,attention
Nachiket,Triangle,1020835,1024145,3310,45,Nachiket-Triangle,NA,13,31,0.5225762823617099,0.0016944241670958184,0.5242707065288057,attention
Nachiket,Triangle,1024150,1025130,980,46,Nachiket-Triangle,NA,14,31,0.5242732660819283,5.016724120102423e-4,0.5247749384939384,attention
Nachiket,Triangle,1025150,1028410,3260,45,Nachiket-Triangle,NA,13,31,0.5247851767064284,0.0016688286358708061,0.5264540053422992,attention
Nachiket,Triangle,1028430,1030830,2400,46,Nachiket-Triangle,NA,14,31,0.5264642435547893,0.0012285854988005934,0.5276928290535898,attention
Nachiket,Triangle,1030850,1032650,1800,42,Nachiket-Triangle,2,7,31,0.5277030672660799,9.21439124100445e-4,0.5286245063901803,attention
Nachiket,Triangle,1032670,1033300,630,43,Nachiket-Triangle,NA,11,31,0.5286347446026703,3.225036934351558e-4,0.5289572482961055,attention
Nachiket,Triangle,1033325,1034475,1150,42,Nachiket-Triangle,2,7,31,0.528970046061718,5.886972181752844e-4,0.5295587432798933,attention
Nachiket,Triangle,1034490,1035260,770,18,Nachiket-Triangle,NA,6,31,0.5295664219392607,3.941711808651904e-4,0.529960593120126,attention
Nachiket,Triangle,1035285,1036535,1250,42,Nachiket-Triangle,2,7,31,0.5299733908857385,6.39888280625309e-4,0.5306132791663638,attention
Nachiket,Triangle,1036540,1037500,960,6,Nachiket-Triangle,2,3,31,0.5306158387194863,4.914341995202374e-4,0.5311072729190065,attention
Nachiket,Triangle,1037520,1038670,1150,8,Nachiket-Triangle,2,3,31,0.5311175111314965,5.886972181752844e-4,0.5317062083496719,attention
Nachiket,Triangle,1038685,1041575,2890,13,Nachiket-Triangle,NA,5,31,0.5317138870090393,0.0014794217048057145,0.5331933087138451,attention
Nachiket,Triangle,1041580,1042480,900,18,Nachiket-Triangle,NA,6,31,0.5331958682669675,4.607195620502225e-4,0.5336565878290177,attention
Nachiket,Triangle,1042490,1044630,2140,13,Nachiket-Triangle,NA,5,31,0.5336617069352627,0.0010954887364305291,0.5347571956716933,attention
Nachiket,Triangle,1044640,1050330,5690,24,Nachiket-Triangle,2,6,31,0.5347623147779383,0.002912771453406407,0.5376750862313447,attention
Nachiket,Triangle,1050395,1051045,650,6,Nachiket-Triangle,2,3,31,0.5377083604219373,3.3274190592516074e-4,0.5380411023278624,attention
Nachiket,Triangle,1051070,1052930,1860,43,Nachiket-Triangle,NA,11,31,0.5380539000934749,9.521537615704599e-4,0.5390060538550453,attention
Nachiket,Triangle,1052960,1055160,2200,8,Nachiket-Triangle,2,3,31,0.5390214111737803,0.0011262033739005439,0.5401476145476809,attention
Nachiket,Triangle,1055180,1055560,380,43,Nachiket-Triangle,NA,11,31,0.5401578527601709,1.9452603731009397e-4,0.540352378797481,attention
Nachiket,Triangle,1055580,1056390,810,8,Nachiket-Triangle,2,3,31,0.540362617009971,4.1464760584520026e-4,0.5407772646158162,attention
Nachiket,Triangle,1056415,1073230,16815,51,Nachiket-Triangle,NA,19,31,0.5407900623814287,0.008607777150971658,0.5493978395324004,attention
Nachiket,Triangle,1073255,1075875,2620,8,Nachiket-Triangle,2,3,31,0.5494106372980129,0.0013412058361906478,0.5507518431342036,attention
Nachiket,Triangle,1075885,1084335,8450,51,Nachiket-Triangle,NA,19,31,0.5507569622404486,0.004325644777027089,0.5550826070174756,attention
Nachiket,Triangle,1084360,1085170,810,18,Nachiket-Triangle,NA,6,31,0.5550954047830882,4.1464760584520026e-4,0.5555100523889334,attention
Nachiket,Triangle,1120025,1121165,1140,4,Nachiket-Triangle,NA,3,31,0.5733526972058894,5.835781119302818e-4,0.5739362753178198,attention
Nachiket,Triangle,1121175,1121785,610,50,Nachiket-Triangle,NA,18,31,0.5739413944240647,3.1226548094515083e-4,0.5742536599050099,attention
Nachiket,Triangle,1123750,1127260,3510,8,Nachiket-Triangle,2,3,31,0.5752595642821529,0.0017968062919958678,0.5770563705741487,attention
Nachiket,Triangle,1127275,1128135,860,18,Nachiket-Triangle,NA,6,31,0.5770640492335162,4.4024313707021265e-4,0.5775042923705864,attention
Nachiket,Triangle,1128155,1131115,2960,51,Nachiket-Triangle,NA,19,31,0.5775145305830764,0.001515255448520732,0.5790297860315972,attention
Nachiket,Triangle,1130865,1131455,590,50,Nachiket-Triangle,NA,18,31,0.5789018083754721,3.020272684551459e-4,0.5792038356439273,attention
Nachiket,Triangle,1131450,1133120,1670,51,Nachiket-Triangle,NA,19,31,0.5792012760908047,8.548907429154129e-4,0.5800561668337202,attention
Nachiket,Triangle,1133145,1133515,370,18,Nachiket-Triangle,NA,6,31,0.5800689645993327,1.894069310650915e-4,0.5802583715303977,attention
Nachiket,Triangle,1133530,1139990,6460,51,Nachiket-Triangle,NA,19,31,0.5802660501897653,0.0033069426342715973,0.5835729928240369,attention
Nachiket,Triangle,1140000,1140510,510,18,Nachiket-Triangle,NA,6,31,0.5835781119302819,2.610744184951261e-4,0.583839186348777,attention
Nachiket,Triangle,1140525,1156210,15685,51,Nachiket-Triangle,NA,19,31,0.5838468650081445,0.008029318145286379,0.5918761831534308,attention
Nachiket,Triangle,1156235,1157635,1400,47,Nachiket-Triangle,NA,15,31,0.5918889809190434,7.166748743003461e-4,0.5926056557933437,attention
Nachiket,Triangle,1158235,1159145,910,47,Nachiket-Triangle,NA,15,31,0.5929128021680439,4.65838668295225e-4,0.5933786408363391,attention
Nachiket,Triangle,1159150,1159930,780,2,Nachiket-Triangle,NA,2,31,0.5933812003894616,3.9929028711019283e-4,0.5937804906765718,attention
Nachiket,Triangle,1159950,1162450,2500,8,Nachiket-Triangle,2,3,31,0.5937907288890618,0.001279776561250618,0.5950705054503124,attention
Nachiket,Triangle,1162470,1164380,1910,6,Nachiket-Triangle,2,3,31,0.5950807436628024,9.777492927954723e-4,0.5960584929555979,attention
Nachiket,Triangle,1164385,1164785,400,5,Nachiket-Triangle,2,3,31,0.5960610525087204,2.047642498000989e-4,0.5962658167585205,attention
Nachiket,Triangle,1164795,1167535,2740,4,Nachiket-Triangle,NA,3,31,0.5962709358647655,0.0014026351111306775,0.5976735709758961,attention
Nachiket,Triangle,1167555,1170435,2880,2,Nachiket-Triangle,NA,2,31,0.5976838091883862,0.001474302598560712,0.5991581117869469,attention
Nachiket,Triangle,1170465,1171925,1460,43,Nachiket-Triangle,NA,11,31,0.5991734691056819,7.47389511770361e-4,0.5999208586174523,attention
Nachiket,Triangle,1171935,1172665,730,44,Nachiket-Triangle,NA,12,31,0.5999259777236973,3.736947558851805e-4,0.6002996724795825,attention
Nachiket,Triangle,1173460,1173870,410,13,Nachiket-Triangle,NA,5,31,0.6007066414260601,2.0988335604510137e-4,0.6009165247821052,attention
Nachiket,Triangle,1173882,1174252,370,32,Nachiket-Triangle,NA,9,31,0.6009226677095992,1.894069310650915e-4,0.6011120746406643,attention
Nachiket,Triangle,1174267,1175097,830,13,Nachiket-Triangle,NA,5,31,0.6011197533000319,4.248858183352052e-4,0.6015446391183671,attention
Nachiket,Triangle,1175102,1175742,640,32,Nachiket-Triangle,NA,9,31,0.6015471986714895,3.2762279968015826e-4,0.6018748214711697,attention
Nachiket,Triangle,1175783,1179333,3550,51,Nachiket-Triangle,NA,19,31,0.6018958098067743,0.0018172827169758777,0.60371309252375,attention
Nachiket,Triangle,1179358,1179892,534,32,Nachiket-Triangle,NA,9,31,0.6037258902893626,2.73360273483132e-4,0.6039992505628458,attention
Nachiket,Triangle,1179933,1183099,3166,51,Nachiket-Triangle,NA,19,31,0.6040202388984502,0.0016207090371677829,0.6056409479356181,attention
Nachiket,Triangle,1183102,1188919,5817,52,Nachiket-Triangle,NA,20,31,0.6056424836674915,0.002977784102717938,0.6086202677702095,attention
Nachiket,Triangle,1186927,1187810,883,49,Nachiket-Triangle,NA,17,31,0.6076005418062049,4.520170814337183e-4,0.60805255888763865,attention
Nachiket,Triangle,1188976,1191326,2350,26,Nachiket-Triangle,NA,7,31,0.608649446675806,0.001202989967575581,0.6098524366433815,attention
Nachiket,Triangle,1191341,1191441,100,30,Nachiket-Triangle,2,7,31,0.6098601153027491,5.119106245002472e-5,0.6099113063651991,attention
Nachiket,Triangle,1191451,1192751,1300,42,Nachiket-Triangle,2,7,31,0.6099164254714441,6.654838118503215e-4,0.6105819092832944,attention
Nachiket,Triangle,1192825,1194159,1334,52,Nachiket-Triangle,NA,20,31,0.6106197906695074,6.828887730833299e-4,0.6113026794425908,attention
Nachiket,Triangle,1194201,1195318,1117,53,Nachiket-Triangle,NA,21,31,0.6113241796888198,5.718041675667762e-4,0.6118959838563865,attention
Nachiket,Triangle,1195359,1199976,4617,41,Nachiket-Triangle,2,7,31,0.611916972191991,0.0023634913533176418,0.6142804635453087,attention
Nachiket,Triangle,1199984,1203301,3317,53,Nachiket-Triangle,NA,21,31,0.61428455883030475,0.00169800754146732,0.6159825663717721,attention
Nachiket,Triangle,1203333,1209100,5767,42,Nachiket-Triangle,2,7,31,0.615998947511756,0.002952188571492926,0.6189511360832489,attention
Nachiket,Triangle,1209150,1212766,3616,53,Nachiket-Triangle,NA,21,31,0.618976731614474,0.001851068818192894,0.6208278004326668,attention
Nachiket,Triangle,1212809,1216043,3234,42,Nachiket-Triangle,2,7,31,0.6208498125895203,0.0016555189596337996,0.6225053315491542,attention
Nachiket,Triangle,1216083,1216800,717,53,Nachiket-Triangle,NA,21,31,0.6225258079741341,3.6703991776667726e-4,0.6228928478919008,attention
Nachiket,Triangle,1216825,1225041,8216,42,Nachiket-Triangle,2,7,31,0.6229056456575134,0.0042058576908940316,0.6271115033484074,attention
Nachiket,Triangle,1225070,1240134,15064,53,Nachiket-Triangle,NA,21,31,0.6271263487565178,0.007711421647471724,0.6348377704039896,attention
Nachiket,Triangle,1227386,1227986,600,42,Nachiket-Triangle,2,7,31,0.6283119337628604,3.0714637470014835e-4,0.6286190801375606,attention
Nachiket,Triangle,1229976,1231142,1166,42,Nachiket-Triangle,2,7,31,0.6296377822803161,5.968877881672883e-4,0.6302346700684834,attention
Nachiket,Triangle,1235417,1236767,1350,42,Nachiket-Triangle,2,7,31,0.632423087988222,6.910793430753338e-4,0.6331141673312973,attention
Nachiket,Triangle,1240175,1241359,1184,45,Nachiket-Triangle,NA,13,31,0.6348587587395942,6.061021794082928e-4,0.63546486091900245,attention
Nachiket,Triangle,1241368,1241918,550,52,Nachiket-Triangle,NA,20,31,0.6354694681146229,2.8155084347513597e-4,0.635751018958098,attention
Nachiket,Triangle,1241969,1242969,1000,45,Nachiket-Triangle,NA,13,31,0.6357771263999475,5.119106245002473e-4,0.6362890370244478,attention
Nachiket,Triangle,1243175,1248750,5575,53,Nachiket-Triangle,NA,21,31,0.6363944906130948,0.0028539017315888783,0.6392483923446838,attention
Nachiket,Triangle,1248778,1251645,2867,26,Nachiket-Triangle,NA,7,31,0.6392627258421698,0.0014676477604422089,0.640730373602612,attention
Nachiket,Triangle,1251669,1252819,1150,32,Nachiket-Triangle,NA,9,31,0.6407426594576,5.886972181752844e-4,0.6413313566757752,attention
Nachiket,Triangle,1252871,1254038,1167,18,Nachiket-Triangle,NA,6,31,0.6413579760282493,5.973996987917885e-4,0.6419553757270411,attention
Nachiket,Triangle,1254094,1254344,250,43,Nachiket-Triangle,NA,11,31,0.641984042722013,1.2797765612506182e-4,0.6421120203781382,attention
Nachiket,Triangle,1254394,1255394,1000,52,Nachiket-Triangle,NA,20,31,0.6421376159093631,5.119106245002473e-4,0.6426495265338634,attention
Nachiket,Triangle,1255433,1256083,650,30,Nachiket-Triangle,2,7,31,0.6426694910482189,3.3274190592516074e-4,0.643002232954144,attention
Nachiket,Triangle,1256117,1267296,11179,53,Nachiket-Triangle,NA,21,31,0.6430196379153771,0.005722648871288264,0.6487422867866653,attention
Nachiket,Triangle,1267334,1268134,800,50,Nachiket-Triangle,NA,18,31,0.6487617393903964,4.095284996001978e-4,0.6491712678899966,attention
Nachiket,Triangle,1268157,1271774,3617,53,Nachiket-Triangle,NA,21,31,0.64918304183436,0.0018515807288173943,0.6510346225631775,attention
Nachiket,Triangle,1271806,1274806,3000,50,Nachiket-Triangle,NA,18,31,0.6510510037031615,0.0015357318735007418,0.6525867355766622,attention
Nachiket,Triangle,1274871,1286244,11373,53,Nachiket-Triangle,NA,21,31,0.6526200097672548,0.005821959532441312,0.658441969299696,attention
Nachiket,Triangle,1281074,1282041,967,50,Nachiket-Triangle,NA,18,31,0.6557953913710297,4.950175738917391e-4,0.6562904089449215,attention
Nachiket,Triangle,1285426,1286826,1400,50,Nachiket-Triangle,NA,18,31,0.6580232264088548,7.166748743003461e-4,0.6587399012831552,attention
Nachiket,Triangle,1286800,1287483,683,53,Nachiket-Triangle,NA,21,31,0.6587265916069182,3.496349565336689e-4,0.6590762265634519,attention
Nachiket,Triangle,1287515,1288315,800,52,Nachiket-Triangle,NA,20,31,0.6590926077034358,4.095284996001978e-4,0.659502136203036,attention
Nachiket,Triangle,1288338,1289888,1550,42,Nachiket-Triangle,2,7,31,0.6595139101473996,7.934614679753832e-4,0.6603073716153749,attention
Nachiket,Triangle,1289926,1291509,1583,49,Nachiket-Triangle,NA,17,31,0.6603268242191059,8.103545185838914e-4,0.6611371787376898,attention
Nachiket,Triangle,1291539,1293806,2267,42,Nachiket-Triangle,2,7,31,0.6611525360564249,0.0011605013857420605,0.6623130374421669,attention
Nachiket,Triangle,1293831,1295031,1200,53,Nachiket-Triangle,NA,21,31,0.6623258352077794,6.142927494002967e-4,0.6629401279571797,attention
Nachiket,Triangle,1295071,1296221,1150,26,Nachiket-Triangle,NA,7,31,0.6629606043821598,5.886972181752844e-4,0.663549301600335,attention
Nachiket,Triangle,1296065,1297932,1867,53,Nachiket-Triangle,NA,21,31,0.6634694435429129,9.557371359419616e-4,0.6644251806788549,attention
Nachiket,Triangle,1297955,1302416,4461,18,Nachiket-Triangle,NA,6,31,0.6644369546232184,0.002283633295895603,0.666720587919114,attention
Nachiket,Triangle,1302461,1303478,1017,49,Nachiket-Triangle,NA,17,31,0.6667436238972165,5.206131051167514e-4,0.6672642370023333,attention
Nachiket,Triangle,1303544,1305211,1667,42,Nachiket-Triangle,2,7,31,0.6672980231035504,8.533550110419122e-4,0.6681513781145922,attention
Nachiket,Triangle,1305249,1309249,4000,53,Nachiket-Triangle,NA,21,31,0.6681708307183232,0.002047642498000989,0.6702184732163242,attention
Nachiket,Triangle,1309289,1311289,2000,42,Nachiket-Triangle,2,7,31,0.6702389496413043,0.0010238212490004945,0.6712627708903047,attention
Nachiket,Triangle,1311330,1314147,2817,48,Nachiket-Triangle,NA,16,31,0.6712837592259092,0.0014420522292171965,0.6727258114551264,attention
Nachiket,Triangle,1314196,1314962,766,30,Nachiket-Triangle,2,7,31,0.6727508950757269,3.921235383671894e-4,0.6731430186140941,attention
Nachiket,Triangle,1315984,1318867,2883,47,Nachiket-Triangle,NA,15,31,0.6736661912723334,0.001475838330434213,0.6751420296027676,attention
Nachiket,Triangle,1317664,1320132,2468,18,Nachiket-Triangle,NA,6,31,0.6745262011214938,0.0012633954212666102,0.6757895965427604,attention
Nachiket,Triangle,1321321,1322238,917,18,Nachiket-Triangle,NA,6,31,0.6763982582752912,4.6942204266672675e-4,0.676867680317958,attention
Nachiket,Triangle,1322270,1328570,6300,47,Nachiket-Triangle,NA,15,31,0.6768840614579419,0.0032250369343515576,0.6801090983922935,attention
Nachiket,Triangle,1328610,1330060,1450,30,Nachiket-Triangle,2,7,31,0.6801295748172735,7.422704055253585e-4,0.6808718452227989,attention
Nachiket,Triangle,1330077,1333510,3433,47,Nachiket-Triangle,NA,15,31,0.6808805477034153,0.0017573891739093488,0.6826379368773248,attention
Nachiket,Triangle,1333567,1336267,2700,18,Nachiket-Triangle,NA,6,31,0.6826671157829213,0.0013821586861506676,0.6840492744690719,attention
Nachiket,Triangle,1336307,1337007,700,47,Nachiket-Triangle,NA,15,31,0.6840697508940519,3.5833743715017307e-4,0.6844280883312021,attention
Nachiket,Triangle,1337047,1337630,583,18,Nachiket-Triangle,NA,6,31,0.6844485647561821,2.9844389408364416e-4,0.6847470086502657,attention
Nachiket,Triangle,1337661,1338544,883,47,Nachiket-Triangle,NA,15,31,0.6847628778796252,4.520170814337183e-4,0.6852148949610589,attention
Nachiket,Triangle,1338576,1339293,717,53,Nachiket-Triangle,NA,21,31,0.685231276101043,3.6703991776667726e-4,0.6855983160188096,attention
